start,end,today,note,org,org_other,org_base_reach,org_base_other,state,county,location_label,marketplace,direct,direct_gps,_direct_gps_latitude,_direct_gps_longitude,_direct_gps_altitude,_direct_gps_precision,direct_gps_latitude,direct_gps_longitude,indirect_gps_note,indirect_gps_latitude,indirect_gps_longitude,indirect_gps_check,indirect_gps_precision,indirect_gps_settlement,coordinates,lat,lon,type,size,wholesaler,marketday,marketday_when,marketday_when.dont_know,marketday_when.Monday,marketday_when.Tuesday,marketday_when.Wednesday,marketday_when.Thursday,marketday_when.Friday,marketday_when.Saturday,marketday_when.Sunday,currency,currency.dont_know,currency.SSP,currency.SDG,currency.ETB,currency.UGX,currency.KES,currency.CDF,currency.XAF,transport,transport.dont_know,transport.truck,transport.car,transport.boda,transport.bicycle,transport.tractor,transport.boat,transport.canoe,transport.airplane,transport.donkey,transport.people,transport.other,transport_other,availability_food,availability_food.dont_know,availability_food.none,availability_food.cereals,availability_food.pulses,availability_food.sugar,availability_food.cooking_oil,availability_food.vegetables,availability_food.fruit,availability_food.meat,availability_food.fish,availability_food.milk,availability_food.wild,availability_nfi,availability_nfi.dont_know,availability_nfi.none,availability_nfi.wash,availability_nfi.cooking,availability_nfi.firewood_charcoal,availability_nfi.tools,availability_nfi.seeds,availability_nfi.livestock,availability_nfi.construction,availability_nfi.clothing,availability_nfi.fuel,availability_nfi.medicine,availability_nfi.phone_credit,functionality_wet,score,comments,_id,_uuid,_submission_time,_validation_status,_index,Currently functional,Dot size,supply.dry,supply.dry.1,supply.dry.2,supply.dry.3,supply.wet,supply.wet.1,supply.wet.2,supply.wet.3,size_dry,size_wet
2020-01-13T09:19:32.078Z,2020-01-13T09:24:56.703Z,2020-01-13,,reach,,Wau,,Warrap,TonjNorth,Pagol,Pagol market ,no,,,,,,,,,7.69893,28.58003,yes,exact,Rum_LietTonjNorth,"7.69893, 28.58003",7.69893,28.58003,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle people,0,0,0,1,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables fish milk,0,0,1,1,1,1,1,0,0,1,1,0,wash cooking firewood_charcoal livestock construction clothing fuel medicine,0,0,1,1,1,0,0,1,1,1,1,1,0,yes_reduced,very_sure,,80797344,3e840c3c-2810-4106-81f9-51dcccab6c9d,2020-01-13T12:44:20,,719,yes,1.25,"Warrap, Wau, Thiet",Warrap,Wau,Thiet,"Warrap, Wau, Thiet",Warrap,Wau,Thiet,,
2020-01-13T12:40:22.100Z,2020-01-13T12:51:09.021Z,2020-01-13,,reach,,Wau,,Warrap,TonjNorth,Pankot,Pankot market ,no,,,,,,,,,8.1186,28.39245,yes,exact,PaguakTonjNorth,"8.11860, 28.39245",8.1186,28.39245,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,car boda bicycle,0,0,1,1,1,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil meat milk,0,0,1,1,1,1,0,0,1,0,1,0,wash cooking livestock construction clothing medicine,0,0,1,1,0,0,0,1,1,1,0,1,0,yes_reduced,relatively_sure,,80808796,da4e6910-2a4b-4aa1-8614-00617935fd9b,2020-01-13T13:52:25,,777,yes,1.25,"Warrap, Mayen Rual, ",Warrap,Mayen Rual,,"Warrap, Mayen Rual",Warrap,Mayen Rual,,,
2020-01-13T10:05:04.468Z,2020-01-13T10:08:19.374Z,2020-01-13,,reach,,Wau,,Warrap,TonjNorth,Rualbet,Rualbet market ,no,,,,,,,,,8.11524,28.94009,yes,exact,DhiaweetTonjNorth,"8.11524, 28.94009",8.11524,28.94009,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle people,0,0,0,1,1,0,0,0,0,0,1,0,,cereals sugar cooking_oil vegetables meat fish milk,0,0,1,0,1,1,1,0,1,1,1,0,wash livestock construction medicine,0,0,1,0,0,0,0,1,1,0,0,1,0,yes_limited,very_sure,,80797566,dab17bf8-8114-4366-be29-62e68c379813,2020-01-13T12:45:45,,727,yes,1.25,Warrap,Warrap,,,Warrap,Warrap,,,,
2020-01-13T08:59:35.205Z,2020-01-13T09:10:52.703Z,2020-01-13,,reach,,Wau,,Warrap,TonjNorth,Warrap,Warrap market ,no,,,,,,,,,8.09435,28.65246,yes,exact,Lil_Mayen_AleuTonjNorth,"8.09435, 28.65246",8.09435,28.65246,permanent,51_100,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,car boda bicycle,0,0,1,1,1,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil vegetables meat fish milk,0,0,1,1,1,1,1,0,1,1,1,0,wash cooking firewood_charcoal tools seeds livestock construction clothing fuel medicine phone_credit,0,0,1,1,1,1,1,1,1,1,1,1,1,yes,very_sure,,80797290,2bf50d84-53b9-4c9e-ba3a-c84413c755eb,2020-01-13T12:43:51,,717,yes,1.5,"Wau, Kuajok, Thiet, Tonj",Wau,Kuajok,Thiet,"Wau, Kuajok, Thiet, Tonj",Wau,Kuajok,Thiet,,
2020-01-13T10:20:07.710Z,2020-01-13T10:24:42.110Z,2020-01-13,,reach,,Wau,,Warrap,TonjSouth,Agukgo,Agukgo market ,no,,,,,,,,,7.17502,28.9022,yes,exact,Kair_YairTonjSouth,"7.17502, 28.90220",7.17502,28.9022,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,car boda bicycle people,0,0,1,1,1,0,0,0,0,0,1,0,,cereals sugar cooking_oil meat fish,0,0,1,0,1,1,0,0,1,1,0,0,wash livestock construction clothing medicine phone_credit,0,0,1,0,0,0,0,1,1,1,0,1,1,yes_reduced,relatively_sure,,80798145,1d106919-548a-4098-a374-dbe7f1dc99c5,2020-01-13T12:48:19,,742,yes,1.25,"Tonj, Yambio",Tonj,Yambio,,"Tonj, Yambio",Tonj,Yambio,,,
2020-01-13T10:30:37.716Z,2020-01-13T10:36:12.332Z,2020-01-13,,reach,,Wau,,Warrap,TonjSouth,Chuei-chok,Chuei-chok market ,no,,,,,,,,,7.33467,28.86514,yes,exact,FankotTonjSouth,"7.33467, 28.86514",7.33467,28.86514,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle people,0,0,0,1,1,0,0,0,0,0,1,0,,cereals pulses cooking_oil vegetables meat fish milk,0,0,1,1,0,1,1,0,1,1,1,0,wash livestock construction clothing,0,0,1,0,0,0,0,1,1,1,0,0,0,dont_know,relatively_sure,,80798350,b82fd231-15fb-403a-9e1c-a0599e49324b,2020-01-13T12:49:14,,748,yes,1.25,"Tonj, Thiet",Tonj,Thiet,,"Tonj, Thiet",Tonj,Thiet,,,
2020-01-13T10:36:25.957Z,2020-01-13T10:47:48.429Z,2020-01-13,,reach,,Wau,,Warrap,TonjSouth,Mabior Yar,Mabior Yar market ,no,,,,,,,,,7.47759,28.709,yes,exact,AbarTonjSouth,"7.47759, 28.7090",7.47759,28.709,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle people,0,0,0,1,1,0,0,0,0,0,1,0,,cereals sugar fish milk,0,0,1,0,1,0,0,0,0,1,1,0,wash livestock construction clothing,0,0,1,0,0,0,0,1,1,1,0,0,0,yes_limited,very_sure,,80798513,c5a71183-ccf5-41a4-8ce5-0e8d311724d1,2020-01-13T12:49:45,,752,yes,1.25,"Tonj, Thiet",Tonj,Thiet,,"Tonj, Thiet",Tonj,Thiet,,,
2020-01-13T10:24:47.003Z,2020-01-13T10:27:42.107Z,2020-01-13,,reach,,Wau,,Warrap,TonjSouth,Thiet,Thiet market ,no,,,,,,,,,7.60515,28.81095,yes,exact,AngolTonjSouth,"7.60515, 28.81095",7.60515,28.81095,permanent,51_100,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,truck car boda bicycle people,0,1,1,1,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables fruit meat fish milk,0,0,1,1,1,1,1,1,1,1,1,0,wash cooking firewood_charcoal tools seeds livestock construction clothing fuel medicine phone_credit,0,0,1,1,1,1,1,1,1,1,1,1,1,yes,very_sure,,80798242,50010f4b-1698-4c43-a3b7-4badd147d57f,2020-01-13T12:48:47,,745,yes,1.5,"Wau, Tonj, Juba",Wau,Tonj,Juba,"Wau, Tonj, Juba",Wau,Tonj,Juba,,
2020-01-13T10:15:04.310Z,2020-01-13T10:18:41.710Z,2020-01-13,,reach,,Wau,,Warrap,TonjSouth,Tonj,Tonj market ,no,,,,,,,,,7.28373,28.68391,yes,exact,MadolTonjNorth,"7.28373, 28.68391",7.28373,28.68391,permanent,201_500,yes,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,truck car boda bicycle people,0,1,1,1,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables fruit meat fish milk wild,0,0,1,1,1,1,1,1,1,1,1,1,wash cooking firewood_charcoal tools seeds livestock construction clothing fuel medicine phone_credit,0,0,1,1,1,1,1,1,1,1,1,1,1,yes,very_sure,,80797925,b29fa6fa-b7b3-479c-91cc-0f3e24d7f705,2020-01-13T12:47:15,,736,yes,2.5,"Wau, Juba",Wau,Juba,,"Wau, Juba",Wau,Juba,,,
2020-01-13T10:47:56.321Z,2020-01-13T10:53:20.929Z,2020-01-13,,reach,,Wau,,Warrap,TonjSouth,Wath Alel,Wath Alel market ,no,,,,,,,,,7.52564,28.89894,yes,exact,BabulTonjSouth,"7.52564, 28.89894",7.52564,28.89894,permanent,51_100,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,car boda bicycle people,0,0,1,1,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil meat fish milk,0,0,1,1,1,1,0,0,1,1,1,0,wash livestock construction clothing fuel medicine,0,0,1,0,0,0,0,1,1,1,1,1,0,yes_reduced,very_sure,,80798740,5d863636-8198-4fbc-95b5-58ad91ad7690,2020-01-13T12:50:41,,757,yes,1.5,"Thiet, Tonj",Thiet,Tonj,,"Thiet, Tonj",Thiet,Tonj,,,
2020-01-13T11:20:33.559+03,2020-01-13T11:27:13.510+03,2020-01-13,,reach,,Juba,,EasternEquatoria,Torit,Eniffy,Eniffy market,no,,,,,,,,,4.39455,32.56257,yes,exact,EnyiffTorit,"4.39455, 32.56257",4.39455,32.56257,permanent,201_500,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle other,0,0,0,1,1,0,0,0,0,0,0,1,Footing,cereals pulses sugar cooking_oil vegetables fruit meat fish wild,0,0,1,1,1,1,1,1,1,1,0,1,firewood_charcoal seeds livestock construction medicine phone_credit,0,0,0,0,1,0,1,1,1,0,0,1,1,yes,relatively_sure,,80763582,9eeeb82a-7be5-4bcb-a04d-af27ce41b3fe,2020-01-13T09:04:04,,665,,2.5,Torit,Torit,,,Torit,Torit,,,,
2020-01-13T12:26:26.953+03,2020-01-13T12:28:58.658+03,2020-01-13,,reach,,Juba,,EasternEquatoria,Torit,Gunyuro,Gunyuro market,no,,,,,,,,,4.3266,32.4315,yes,exact,MarlinTorit,"4.3266, 32.4315",4.3266,32.4315,permanent,101_200,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,truck boda bicycle other,0,1,0,1,1,0,0,0,0,0,0,1,Footing,cereals pulses sugar cooking_oil vegetables fruit wild,0,0,1,1,1,1,1,1,0,0,0,1,firewood_charcoal seeds livestock clothing fuel medicine phone_credit,0,0,0,0,1,0,1,1,0,1,1,1,1,yes,relatively_sure,,80766785,351145a4-e8ea-44b6-86b8-7fdbd7a2b996,2020-01-13T09:30:41,,696,,2,Torit,Torit,,,Torit,Torit,,,,
2020-01-10T15:39:47.067+03,2020-01-10T15:47:09.283+03,2020-01-10,,reach,,Kapoeta,,EasternEquatoria,Torit,Hiyala,Hiyala market,no,,,,,,,,,4.4642,32.8699,yes,exact,HiyalaTorit,"4.4642, 32.8699",4.4642,32.8699,permanent,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,car boda,0,0,1,1,0,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil,0,0,1,1,1,1,0,0,0,0,0,0,wash cooking firewood_charcoal clothing medicine phone_credit,0,0,1,1,1,0,0,0,0,1,0,1,1,yes,very_sure,,80516762,6373e4b2-2f79-4ef1-8327-d2351e4accea,2020-01-10T13:33:15,,370,,0.75,Torit,Torit,,,Torit,Torit,,,,
2020-01-13T11:44:25.870+03,2020-01-13T11:49:13.893+03,2020-01-13,,reach,,Juba,,EasternEquatoria,Torit,Ibalang,Ibalang market,no,,,,,,,,,4.41659,32.5474,yes,exact,NyongwaTorit,"4.41659, 32.5474",4.41659,32.5474,permanent,201_500,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle other,0,0,0,1,1,0,0,0,0,0,0,1,Footing,cereals pulses sugar cooking_oil vegetables fruit fish wild,0,0,1,1,1,1,1,1,0,1,0,1,firewood_charcoal seeds livestock clothing medicine,0,0,0,0,1,0,1,1,0,1,0,1,0,yes,relatively_sure,,80763796,c3bee9d2-fdc9-4b85-a9a2-b2df091ee852,2020-01-13T09:04:57,,670,,2.5,Torit,Torit,,,Torit,Torit,,,,
2020-01-13T12:12:30.149+03:00,2020-01-13T12:39:16.455+03:00,2020-01-13,,reach,,Juba,,EasternEquatoria,Torit,Iholong,Iholong market ,no,,,,,,,,,4.18338,32.46508,yes,exact,OgutuTorit,"4.18338, 32.46508",4.18338,32.46508,permanent,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,car boda,0,0,1,1,0,0,0,0,0,0,0,0,,pulses cereals sugar cooking_oil vegetables,0,0,1,1,1,1,1,0,0,0,0,0,wash firewood_charcoal livestock,0,0,1,0,1,0,0,1,0,0,0,0,0,yes,relatively_sure,,80787898,3c311c22-4b9c-42de-91c3-af5e0f77ee16,2020-01-13T11:50:42,,714,,0.75,Torit,Torit,,,Torit,Torit,,,,
2020-01-13T11:34:01.872+03:00,2020-01-13T11:44:36.823+03:00,2020-01-13,,reach,,Juba,,EasternEquatoria,Torit,Illihum,Illihum market ,no,,,,,,,,,4.42164,32.53128,yes,exact,KinyetiTorit,"4.42164, 32.53128",4.42164,32.53128,permanent,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle,0,0,0,1,1,0,0,0,0,0,0,0,,cereals vegetables sugar cooking_oil pulses wild,0,0,1,1,1,1,1,0,0,0,0,1,firewood_charcoal wash,0,0,1,0,1,0,0,0,0,0,0,0,0,yes,relatively_sure,,80787893,dca892ea-ef37-4bb9-a703-895113fff95a,2020-01-13T11:50:40,,711,,0.75,Torit,Torit,,,Torit,Torit,,,,
2020-01-13T11:34:54.829+03,2020-01-13T11:44:04.804+03,2020-01-13,,reach,,Juba,,EasternEquatoria,Torit,Imoruk,Imoruk market,no,,,,,,,,,4.32205,32.4331,yes,exact,ImorukTorit,"4.32205, 32.4331",4.32205,32.4331,permanent,51_100,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle other,0,0,0,1,1,0,0,0,0,0,0,1,Footing,cereals pulses sugar cooking_oil vegetables fruit fish wild,0,0,1,1,1,1,1,1,0,1,0,1,firewood_charcoal seeds livestock clothing fuel medicine,0,0,0,0,1,0,1,1,0,1,1,1,0,yes_reduced,relatively_sure,,80763756,a319c825-0fdb-45e9-87b3-606b15597f58,2020-01-13T09:04:44,,669,,1.5,Torit,Torit,,,Torit,Torit,,,,
2020-01-13T14:22:28.359+03,2020-01-13T14:25:46.771+03,2020-01-13,,reach,,Juba,,EasternEquatoria,Torit,Isaloro,Isaloro market,no,,,,,,,,,4.38022,32.48498,yes,exact,TutumoreTorit,"4.38022, 32.48498",4.38022,32.48498,permanent,201_500,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle other,0,0,0,1,1,0,0,0,0,0,0,1,Footing,cereals pulses sugar cooking_oil vegetables fruit fish wild,0,0,1,1,1,1,1,1,0,1,0,1,seeds livestock construction clothing medicine phone_credit,0,0,0,0,0,0,1,1,1,1,0,1,1,yes_reduced,relatively_sure,,80783628,6b719b94-f087-44aa-a8cd-87198ffb9bda,2020-01-13T11:27:25,,698,,2.5,Torit,Torit,,,Torit,Torit,,,,
2020-01-10T15:32:37.089+03,2020-01-10T15:39:04.165+03,2020-01-10,,reach,,Kapoeta,,EasternEquatoria,Torit,Lumo,Checkpoint market,no,,,,,,,,,4.4277,32.5089,yes,exact,IBALANYTorit,"4.4277, 32.5089",4.4277,32.5089,permanent,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle,0,0,0,1,1,0,0,0,0,0,0,0,,sugar cooking_oil vegetables fruit fish,0,0,0,0,1,1,1,1,0,1,0,0,firewood_charcoal,0,0,0,0,1,0,0,0,0,0,0,0,0,yes,very_sure,,80516757,46bb0993-908d-442b-95fe-f302e13f0d0d,2020-01-10T13:33:14,,368,,0.75,Torit,Torit,,,Torit,Torit,,,,
2020-01-13T11:52:12.068+03:00,2020-01-13T12:09:21.863+03:00,2020-01-13,,reach,,Juba,,EasternEquatoria,Torit,Moti,Moti market ,no,,,,,,,,,4.33402,32.5483,yes,not_precise,OrachiTorit,"4.33402, 32.5483",4.33402,32.5483,permanent,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda car bicycle,0,0,1,1,1,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil vegetables fruit meat wild,0,0,1,1,1,1,1,1,1,0,0,1,wash firewood_charcoal livestock,0,0,1,0,1,0,0,1,0,0,0,0,0,yes,relatively_sure,,80787897,ed080e45-8655-4666-825d-5646e91d9f0f,2020-01-13T11:50:41,,713,,0.75,Torit,Torit,,,Torit,Torit,,,,
2020-01-13T11:57:26.234+03,2020-01-13T12:02:04.934+03,2020-01-13,,reach,,Juba,,EasternEquatoria,Torit,Ogire,Lobere market,no,,,,,,,,,4.35955,32.55128,yes,exact,OgireTorit,"4.35955, 32.55128",4.35955,32.55128,permanent,201_500,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,truck boda bicycle other,0,1,0,1,1,0,0,0,0,0,0,1,Footing,cereals pulses sugar cooking_oil vegetables fruit fish wild,0,0,1,1,1,1,1,1,0,1,0,1,firewood_charcoal seeds livestock clothing fuel medicine phone_credit,0,0,0,0,1,0,1,1,0,1,1,1,1,yes,relatively_sure,,80763940,3fb8693c-3123-42e9-b7bf-d3572c0e797c,2020-01-13T09:05:43,,671,,2.5,Torit,Torit,,,Torit,Torit,,,,
2020-01-13T12:42:58.110+03:00,2020-01-13T12:47:33.982+03:00,2020-01-13,,reach,,Juba,,EasternEquatoria,Torit,Ogire,Ogire market ,no,,,,,,,,,4.19444,32.40422,yes,exact,KimoTorit,"4.19444, 32.40422",4.19444,32.40422,permanent,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle,0,0,0,1,1,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil vegetables fish wild,0,0,1,1,1,1,1,0,0,1,0,1,wash firewood_charcoal livestock,0,0,1,0,1,0,0,1,0,0,0,0,0,yes,relatively_sure,,80787904,9715635e-f036-4b78-82bc-6f29f73670c6,2020-01-13T11:50:44,,715,,0.75,Torit,Torit,,,Torit,Torit,,,,
2020-01-13T14:40:01.024+03,2020-01-13T14:44:20.686+03,2020-01-13,,reach,,Juba,,EasternEquatoria,Torit,Okule,Okule market,no,,,,,,,,,4.3325,32.40694,yes,exact,LowudoTorit,"4.3325, 32.40694",4.3325,32.40694,permanent,51_100,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle other,0,0,0,1,1,0,0,0,0,0,0,1,Footing,cereals pulses sugar cooking_oil vegetables fruit wild,0,0,1,1,1,1,1,1,0,0,0,1,firewood_charcoal seeds livestock phone_credit,0,0,0,0,1,0,1,1,0,0,0,0,1,yes_reduced,relatively_sure,,80787129,81e8d238-0e2a-487c-8144-c2c12bece934,2020-01-13T11:46:02,,700,,1.5,Torit,Torit,,,Torit,Torit,,,,
2020-01-13T11:44:45.573+03:00,2020-01-13T11:51:03.298+03:00,2020-01-13,,reach,,Juba,,EasternEquatoria,Torit,Osito,Osito market ,no,,,,,,,,,4.55495,32.48748,yes,exact,GajawuruTorit,"4.55495, 32.48748",4.55495,32.48748,permanent,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle,0,0,0,1,1,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil vegetables fish wild,0,0,1,1,1,1,1,0,0,1,0,1,wash firewood_charcoal,0,0,1,0,1,0,0,0,0,0,0,0,0,yes,relatively_sure,,80787896,aa551950-bbfb-4a6a-873f-32a91b18fa5c,2020-01-13T11:50:41,,712,no,0.75,Torit,Torit,,,Torit,Torit,,,,
2020-01-13T12:31:49.672+03,2020-01-13T12:36:13.958+03,2020-01-13,,reach,,Juba,,EasternEquatoria,Torit,Osoro,Okulu market,no,,,,,,,,,4.19845,32.38223,yes,exact,OsoroTorit,"4.19845, 32.38223",4.19845,32.38223,permanent,51_100,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle other,0,0,0,1,1,0,0,0,0,0,0,1,Footing,cereals pulses sugar cooking_oil vegetables fruit fish wild,0,0,1,1,1,1,1,1,0,1,0,1,firewood_charcoal tools seeds livestock clothing medicine phone_credit,0,0,0,0,1,1,1,1,0,1,0,1,1,yes_reduced,relatively_sure,,80782809,e79f0f5f-dcab-4b39-ab8f-99ee6c889759,2020-01-13T11:21:07,,697,,1.5,Torit,Torit,,,Torit,Torit,,,,
2020-01-13T10:59:22.751+03,2020-01-13T11:04:08.547+03,2020-01-13,,reach,,Juba,,EasternEquatoria,Torit,Torit Town,Adisababa,no,,,,,,,,,4.40976,32.56554,yes,exact,AdisababaTorit,"4.40976, 32.56554",4.40976,32.56554,permanent,101_200,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle other,0,0,0,1,1,0,0,0,0,0,0,1,Footing,cereals pulses sugar cooking_oil vegetables fruit meat fish wild,0,0,1,1,1,1,1,1,1,1,0,1,firewood_charcoal seeds clothing medicine phone_credit,0,0,0,0,1,0,1,0,0,1,0,1,1,yes,very_sure,,80757399,f7f7ea71-2376-48ca-98ac-8376fdc5ceaf,2020-01-13T08:06:04,,663,no,2,Torit,Torit,,,Torit,Torit,,,,
2020-01-13T11:01:57.539+03:00,2020-01-13T11:17:47.367+03:00,2020-01-13,,reach,,Juba,,EasternEquatoria,Torit,Torit Town,Buster ,no,,,,,,,,,4.41255,32.57582,yes,exact,Hai_MataraTorit,"4.41255, 32.57582",4.41255,32.57582,permanent,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda car,0,0,1,1,0,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil vegetables meat fish,0,0,1,1,1,1,1,0,1,1,0,0,livestock firewood_charcoal wash,0,0,1,0,1,0,0,1,0,0,0,0,0,yes,relatively_sure,,80758657,be496e9c-a8f8-4a5b-a995-839f5669355c,2020-01-13T08:17:58,,664,,0.75,Torit,Torit,,,Torit,Torit,,,,
2020-01-13T10:45:29.046+03,2020-01-13T10:55:29.472+03,2020-01-13,,reach,,Juba,,EasternEquatoria,Torit,Torit Town,Hai Corton,no,,,,,,,,,4.39605,32.58831,yes,exact,Hai_policeTorit,"4.39605, 32.58831",4.39605,32.58831,permanent,above_500,yes,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,truck boda bicycle other,0,1,0,1,1,0,0,0,0,0,0,1,Footing,cereals pulses sugar cooking_oil vegetables fruit meat fish milk wild,0,0,1,1,1,1,1,1,1,1,1,1,wash cooking firewood_charcoal tools seeds livestock construction clothing fuel medicine phone_credit,0,0,1,1,1,1,1,1,1,1,1,1,1,yes,relatively_sure,,80756363,1d38b2e5-479b-418b-9067-6f73aed3a88d,2020-01-13T07:57:10,,662,,3,Uganda,Uganda,,,Uganda,Uganda,,,,
2020-01-13T14:26:55.046+03:00,2020-01-13T14:43:09.747+03:00,2020-01-13,,reach,,Juba,,EasternEquatoria,Torit,Torit Town,Lolere ,no,,,,,,,,,4.41007,32.58277,yes,exact,BurhutleTorit,"4.41007, 32.58277",4.41007,32.58277,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle,0,0,0,1,1,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil vegetables wild,0,0,1,1,1,1,1,0,0,0,0,1,wash firewood_charcoal livestock,0,0,1,0,1,0,0,1,0,0,0,0,0,yes,relatively_sure,,80787905,c3783343-0c50-4969-ae8e-52ec44ea8c74,2020-01-13T11:50:44,,716,,1.25,Torit,Torit,,,Torit,Torit,,,,
2020-01-13T11:27:26.657+03,2020-01-13T11:34:02.354+03,2020-01-13,,reach,,Juba,,EasternEquatoria,Torit,Torit Town,Suk Majanin ,no,,,,,,,,,4.41007,32.58277,yes,exact,IlangiTorit,"4.41007, 32.58277",4.41007,32.58277,permanent,201_500,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle other,0,0,0,1,1,0,0,0,0,0,0,1,Footing,cereals pulses sugar cooking_oil vegetables fruit meat fish wild,0,0,1,1,1,1,1,1,1,1,0,1,firewood_charcoal seeds livestock construction phone_credit,0,0,0,0,1,0,1,1,1,0,0,0,1,yes,relatively_sure,,80763591,a5c575f4-413b-4ef8-a061-e1e8d44d3ba1,2020-01-13T09:04:07,,668,,2.5,Torit,Torit,,,Torit,Torit,,,,
2020-01-10T11:30:39.563+03:00,2020-01-10T11:54:17.334+03:00,2020-01-10,,reach,,Juba,,EasternEquatoria,Torit,Torit Town,Torit main market,no,,,,,,,,,4.40634,32.56941,yes,not_precise,FodofodoTorit,"4.40634, 32.56941",4.40634,32.56941,permanent,101_200,yes,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,truck boda bicycle,0,1,0,1,1,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil vegetables fruit meat fish milk,0,0,1,1,1,1,1,1,1,1,1,0,wash cooking tools seeds livestock construction clothing fuel medicine phone_credit,0,0,1,1,0,1,1,1,1,1,1,1,1,yes,very_sure,Some times this market is called Omoliha market,80484687,cdf3b684-c8da-4501-a246-49a3d265c507,2020-01-10T09:16:52,,105,,2,Uganda,Uganda,,,Uganda,Uganda,,,,
2020-01-10T15:08:40.576+03,2020-01-10T15:27:18.096+03,2020-01-10,,reach,,Kapoeta,,EasternEquatoria,Torit,Torit Town,Logute,no,,,,,,,,,4.4039,32.5799,yes,exact,Hai_loguteTorit,"4.4039, 32.5799",4.4039,32.5799,permanent,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda,0,0,0,1,0,0,0,0,0,0,0,0,,sugar cooking_oil,0,0,0,0,1,1,0,0,0,0,0,0,firewood_charcoal phone_credit,0,0,0,0,1,0,0,0,0,0,0,0,1,yes,very_sure,,80516744,deb1cdbe-e824-4751-b395-6e61e05b6354,2020-01-10T13:33:11,,366,,0.75,Torit,Torit,,,Torit,Torit,,,,
